name,time,value,unit_of_measurement,physical_measurement,subsystem,equipment,logical_id,towards_equipment,direction,control_status,computation_time,computation_interval,deviceId,time_year,time_month,time_dayofmonth
CO2_PRODUCED_CUMULATED,2023-01-20T01:00:00Z,665504.514976293,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T01:30:00Z,667335.8577373379,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T02:00:00Z,669184.499181412,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T02:30:00Z,671036.099866977,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T03:00:00Z,672634.4853176979,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T03:30:00Z,673348.1920227481,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T04:00:00Z,673373.7283553787,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T04:30:00Z,673374.7562828832,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T05:00:00Z,673375.7837731066,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T05:30:00Z,673556.2852632733,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T06:00:00Z,699095.3990595088,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T06:30:00Z,787349.6268559945,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T07:00:00Z,917847.0459568632,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T07:30:00Z,1056586.1925321547,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T08:00:00Z,1197150.1083766825,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T08:30:00Z,1332326.4564296189,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T09:00:00Z,1439645.2121271733,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T09:30:00Z,1524320.169874576,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T10:00:00Z,1605449.440909025,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T10:30:00Z,1678606.795989936,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T11:00:00Z,1745396.0242908276,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T11:30:00Z,1807783.9061552107,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T12:00:00Z,1863467.7451938482,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T12:30:00Z,1920694.8383968018,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T13:00:00Z,1981524.2323756516,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T13:30:00Z,2043456.0890207759,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T14:00:00Z,2104228.1634072918,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T14:30:00Z,2141198.202228727,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T15:00:00Z,2169419.2307459353,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T15:30:00Z,2217350.2969338247,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T16:00:00Z,2266491.7202316183,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T16:30:00Z,2316093.242034597,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T17:00:00Z,2377449.005363266,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T17:30:00Z,2444630.6173283737,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T18:00:00Z,2512953.4142130516,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T18:30:00Z,2580800.935384083,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T19:00:00Z,2644749.3366715256,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T19:30:00Z,2704252.7196608055,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T20:00:00Z,2758245.4204573496,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T20:30:00Z,2805416.8545572343,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T21:00:00Z,2852575.308112442,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T21:30:00Z,2894581.5868343506,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T22:00:00Z,2927703.933486438,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T22:30:00Z,2954299.1208142703,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T23:00:00Z,2976139.952975912,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-20T23:30:00Z,2993038.6772565497,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,20
CO2_PRODUCED_CUMULATED,2023-01-21T00:00:00Z,3006208.681514259,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T00:30:00Z,3016524.600697817,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T01:00:00Z,3023874.718403513,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T01:30:00Z,3028569.418308781,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T02:00:00Z,3031205.336850552,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T02:30:00Z,3033007.1012934046,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T03:00:00Z,3048702.137125277,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T03:30:00Z,3089077.337707897,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T04:00:00Z,3142887.362310025,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T04:30:00Z,3199617.34246138,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T05:00:00Z,3257948.7860986185,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T05:30:00Z,3320139.6548866667,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T06:00:00Z,3383182.7396941283,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T06:30:00Z,3447324.908567993,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T07:00:00Z,3509771.556054689,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T07:30:00Z,3571602.2881183694,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T08:00:00Z,3633538.9470157796,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T08:30:00Z,3693915.8172641876,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T09:00:00Z,3754911.581470635,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T09:30:00Z,3816652.7597058457,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T10:00:00Z,3876948.206595187,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T10:30:00Z,3935485.462086602,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T11:00:00Z,3991588.6328295637,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T11:30:00Z,4046749.9683128954,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T12:00:00Z,4101818.498512306,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T12:30:00Z,4155796.430522202,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T13:00:00Z,4208574.132504776,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T13:30:00Z,4258473.581042949,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T14:00:00Z,4305928.857306695,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T14:30:00Z,4351986.1593243955,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T15:00:00Z,4399045.559025502,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T15:30:00Z,4442695.266262374,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T16:00:00Z,4486411.190239299,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T16:30:00Z,4531351.772357652,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T17:00:00Z,4579363.539837661,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T17:30:00Z,4626961.379308433,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T18:00:00Z,4657227.835780779,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T18:30:00Z,4672013.953255039,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T19:00:00Z,4684619.272351263,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T19:30:00Z,4697456.883886217,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T20:00:00Z,4708445.159054523,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T20:30:00Z,4718999.608513616,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T21:00:00Z,4731759.317159629,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T21:30:00Z,4745192.7256139815,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T22:00:00Z,4756949.313231499,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T22:30:00Z,4766873.772649754,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T23:00:00Z,4774986.972825758,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-21T23:30:00Z,4782760.924707505,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,21
CO2_PRODUCED_CUMULATED,2023-01-22T00:00:00Z,4790425.20224393,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T00:30:00Z,4796977.026476836,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T01:00:00Z,4802652.472491178,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T01:30:00Z,4807654.571522728,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T02:00:00Z,4812146.484862508,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T02:30:00Z,4816126.7362911645,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T03:00:00Z,4822561.412681683,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T03:30:00Z,4834332.619357065,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T04:00:00Z,4847818.368770462,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T04:30:00Z,4860492.470199132,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T05:00:00Z,4873031.6045376705,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T05:30:00Z,4885668.296792677,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T06:00:00Z,4910037.770235222,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T06:30:00Z,4948271.787384676,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T07:00:00Z,4988788.994857875,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T07:30:00Z,5030633.061729814,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T08:00:00Z,5071777.436188725,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T08:30:00Z,5112221.119408845,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T09:00:00Z,5152080.59806717,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T09:30:00Z,5190581.35720284,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T10:00:00Z,5228909.327341145,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T10:30:00Z,5268425.267542018,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T11:00:00Z,5308282.589317976,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T11:30:00Z,5347937.092594061,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T12:00:00Z,5387648.4884034,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T12:30:00Z,5432548.6034571,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T13:00:00Z,5488502.119693722,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T13:30:00Z,5544875.68514305,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T14:00:00Z,5600954.335187554,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T14:30:00Z,5658240.557141905,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T15:00:00Z,5714157.144751973,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T15:30:00Z,5770901.634840283,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T16:00:00Z,5827464.947148577,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T16:30:00Z,5882305.446379016,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T17:00:00Z,5933049.247898672,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T17:30:00Z,5983292.240547844,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T18:00:00Z,6033059.253540438,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T18:30:00Z,6084219.490072881,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T19:00:00Z,6135610.677347809,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T19:30:00Z,6185501.022191129,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T20:00:00Z,6232881.748869552,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T20:30:00Z,6276473.731126474,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T21:00:00Z,6322638.845619381,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T21:30:00Z,6367241.018706561,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T22:00:00Z,6404951.726912918,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T22:30:00Z,6435729.101220888,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T23:00:00Z,6470238.409736201,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-22T23:30:00Z,6518348.793365008,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,22
CO2_PRODUCED_CUMULATED,2023-01-23T00:00:00Z,6571403.367588316,grams,Weight,,,0,,,Status,2023-03-05T21:07:00Z,PT1H,20210301-audioptic-clamart,2023,1,23
